,APD,drug concentration,qNet
0,265.5618670091709,0.1,0.2575981536148367
1,265.57695353268736,0.20691380811147897,0.25758783061600043
2,265.606297501791,0.42813323987193935,0.2575675752584023
3,265.66278867702493,0.8858667904100825,0.2575295558873488
4,265.77112482793746,1.8329807108324356,0.257455224855008
5,265.97911766702305,3.79269019073225,0.2573139423161939
6,266.3758635249436,7.847599703514611,0.2570428264547977
7,267.1292287528111,16.23776739188721,0.2565264744831121
8,268.54092388272625,33.59818286283781,0.2555534617736852
9,271.12392649258186,69.51927961775606,0.2537533111117047
10,275.6517148627722,143.8449888287663,0.2505470264333891
11,283.0223563422605,297.6351441631316,0.24521102091175603
12,293.69494136456467,615.8482110660261,0.23730454582397822
13,306.8075276646881,1274.2749857031322,0.2274223388581864
14,320.0416549050449,2636.6508987303555,0.21738382783230523
15,331.00519701045965,5455.594781168515,0.20909615584897265
16,338.692913399204,11288.378916846883,0.20333310060631177
17,343.4693412115628,23357.21469090121,0.19978194680274658
18,346.21435316450214,48329.30238571752,0.19775341172824867
19,347.72118086197924,100000.0,0.19664406189453515
